interval_start_utc,MIDWEST_MISO_avg_DART
2025-01-02 00:00:00+00:00,7.401111111111111
2025-01-03 00:00:00+00:00,-1.8847222222222229
2025-01-04 00:00:00+00:00,4.821620370370368
2025-01-05 00:00:00+00:00,6.926388888888888
2025-01-06 00:00:00+00:00,5.870925925925925
2025-01-07 00:00:00+00:00,18.697824074074074
2025-01-08 00:00:00+00:00,7.6043518518518525
2025-01-09 00:00:00+00:00,-6.288518518518518
2025-01-10 00:00:00+00:00,3.2327777777777773
2025-01-11 00:00:00+00:00,-2.5015740740740755
2025-01-12 00:00:00+00:00,-0.3612037037037045
2025-01-13 00:00:00+00:00,3.5927314814814815
2025-01-14 00:00:00+00:00,7.0662962962962945
2025-01-15 00:00:00+00:00,5.237129629629631
2025-01-16 00:00:00+00:00,12.985046296296296
2025-01-17 00:00:00+00:00,-0.013093434343435573
2025-01-18 00:00:00+00:00,5.292592592592593
2025-01-19 00:00:00+00:00,8.523888888888889
2025-01-20 00:00:00+00:00,30.1237962962963
2025-01-21 00:00:00+00:00,16.05037037037037
2025-01-22 00:00:00+00:00,-48.91814814814814
2025-01-23 00:00:00+00:00,-8.035601851851851
2025-01-24 00:00:00+00:00,17.405694444444446
2025-01-25 00:00:00+00:00,11.039953703703702
2025-01-26 00:00:00+00:00,1.7537037037037047
2025-01-27 00:00:00+00:00,1.519398148148148
2025-01-28 00:00:00+00:00,-11.611342592592592
2025-01-29 00:00:00+00:00,2.372962962962964
2025-01-30 00:00:00+00:00,-40.89194444444444
2025-01-31 00:00:00+00:00,-0.40708333333333363
2025-02-01 00:00:00+00:00,6.521898148148147
2025-02-02 00:00:00+00:00,-15.479398148148148
2025-02-03 00:00:00+00:00,-4.20800925925926
2025-02-04 00:00:00+00:00,4.265601851851852
2025-02-05 00:00:00+00:00,7.472083333333334
2025-02-06 00:00:00+00:00,-61.30675925925926
2025-02-07 00:00:00+00:00,2.032407407407407
2025-02-08 00:00:00+00:00,2.6274537037037033
2025-02-09 00:00:00+00:00,1.1745833333333329
2025-02-10 00:00:00+00:00,5.3707870370370365
2025-02-11 00:00:00+00:00,4.733287037037036
2025-02-12 00:00:00+00:00,-3.854953703703701
2025-02-13 00:00:00+00:00,1.3973611111111115
2025-02-14 00:00:00+00:00,-0.99601851851852
2025-02-15 00:00:00+00:00,-2.23060185185185
2025-02-16 00:00:00+00:00,-0.8146759259259259
2025-02-17 00:00:00+00:00,18.852592592592593
2025-02-18 00:00:00+00:00,33.52458333333333
2025-02-19 00:00:00+00:00,25.755787037037038
2025-02-20 00:00:00+00:00,-158.27800925925925
2025-02-21 00:00:00+00:00,39.04138888888889
2025-02-22 00:00:00+00:00,25.49546296296296
2025-02-23 00:00:00+00:00,1.2880555555555553
2025-02-24 00:00:00+00:00,1.0408796296296297
2025-02-25 00:00:00+00:00,4.3540277777777785
2025-02-26 00:00:00+00:00,8.568888888888889
2025-02-27 00:00:00+00:00,4.167222222222223
2025-02-28 00:00:00+00:00,6.168745791245791
2025-03-01 00:00:00+00:00,3.172740740740741
2025-03-02 00:00:00+00:00,1.1758796296296286
2025-03-03 00:00:00+00:00,9.907546296296298
2025-03-04 00:00:00+00:00,8.338194444444445
2025-03-05 00:00:00+00:00,-3.9281944444444457
2025-03-06 00:00:00+00:00,1.9374537037037038
2025-03-07 00:00:00+00:00,-24.331157407407407
2025-03-08 00:00:00+00:00,10.870879629629629
2025-03-09 00:00:00+00:00,1.7249074074074073
2025-03-10 00:00:00+00:00,-0.5542592592592582
2025-03-11 00:00:00+00:00,-13.97365740740741
2025-03-12 00:00:00+00:00,-12.306157407407406
2025-03-13 00:00:00+00:00,10.983333333333334
2025-03-14 00:00:00+00:00,12.828897306397307
2025-03-15 00:00:00+00:00,0.7362962962962954
2025-03-16 00:00:00+00:00,4.2726851851851855
2025-03-17 00:00:00+00:00,0.06263888888888824
2025-03-18 00:00:00+00:00,4.594398148148148
2025-03-19 00:00:00+00:00,4.227824074074074
2025-03-20 00:00:00+00:00,2.127685185185185
2025-03-21 00:00:00+00:00,-5.32526936026936
2025-03-22 00:00:00+00:00,7.05587962962963
2025-03-23 00:00:00+00:00,7.153101851851851
2025-03-24 00:00:00+00:00,-0.40092592592592635
2025-03-25 00:00:00+00:00,10.350509259259258
2025-03-26 00:00:00+00:00,-2.5001136363636363
2025-03-27 00:00:00+00:00,-40.10472222222222
2025-03-28 00:00:00+00:00,-0.6801851851851847
2025-03-29 00:00:00+00:00,-4.247790404040404
2025-03-30 00:00:00+00:00,-9.592285353535354
2025-03-31 00:00:00+00:00,5.100694444444444
2025-04-01 00:00:00+00:00,-9.146527777777779
2025-04-02 00:00:00+00:00,0.9282870370370366
2025-04-03 00:00:00+00:00,0.7777230639730641
2025-04-04 00:00:00+00:00,-1.0304629629629638
2025-04-05 00:00:00+00:00,-5.926111111111112
2025-04-06 00:00:00+00:00,-166.9709722222222
2025-04-07 00:00:00+00:00,14.894398148148149
2025-04-08 00:00:00+00:00,25.957037037037036
2025-04-09 00:00:00+00:00,19.35497727272727
2025-04-10 00:00:00+00:00,12.94763888888889
2025-04-11 00:00:00+00:00,9.258564814814815
2025-04-12 00:00:00+00:00,2.9473695286195287
2025-04-13 00:00:00+00:00,8.166557239057239
2025-04-14 00:00:00+00:00,10.034805555555556
2025-04-15 00:00:00+00:00,7.421712962962963
2025-04-16 00:00:00+00:00,-4.490231481481483
2025-04-17 00:00:00+00:00,15.843333333333334
2025-04-18 00:00:00+00:00,8.91685185185185
2025-04-19 00:00:00+00:00,7.304953703703704
2025-04-20 00:00:00+00:00,5.186805555555556
2025-04-21 00:00:00+00:00,4.638935185185185
2025-04-22 00:00:00+00:00,3.575740740740741
2025-04-23 00:00:00+00:00,5.315324074074073
2025-04-24 00:00:00+00:00,-0.6495833333333328
2025-04-25 00:00:00+00:00,3.4768518518518516
2025-04-26 00:00:00+00:00,-1.138240740740742
2025-04-27 00:00:00+00:00,4.134027777777778
2025-04-28 00:00:00+00:00,3.636435185185185
2025-04-29 00:00:00+00:00,7.039490740740741
2025-04-30 00:00:00+00:00,-4.089768518518516
2025-05-01 00:00:00+00:00,9.294431818181817
2025-05-02 00:00:00+00:00,10.328194444444444
2025-05-03 00:00:00+00:00,8.246157407407408
2025-05-04 00:00:00+00:00,-8.18101851851852
2025-05-05 00:00:00+00:00,-20.569166666666664
2025-05-06 00:00:00+00:00,2.771574074074074
2025-05-07 00:00:00+00:00,-19.584351851851853
2025-05-08 00:00:00+00:00,-2.549999999999999
2025-05-09 00:00:00+00:00,1.3748863636363637
2025-05-10 00:00:00+00:00,11.845787037037036
2025-05-11 00:00:00+00:00,6.871805555555556
2025-05-12 00:00:00+00:00,6.863909932659932
2025-05-13 00:00:00+00:00,-6.6627777777777775
2025-05-14 00:00:00+00:00,-12.42266414141414
2025-05-15 00:00:00+00:00,10.830462962962963
2025-05-16 00:00:00+00:00,21.545509259259262
2025-05-17 00:00:00+00:00,13.266944444444443
2025-05-18 00:00:00+00:00,11.783101851851852
2025-05-19 00:00:00+00:00,0.5772811447811442
2025-05-20 00:00:00+00:00,-4.615686026936026
2025-05-21 00:00:00+00:00,-76.98888888888887
2025-05-22 00:00:00+00:00,-2.4314814814814825
2025-05-23 00:00:00+00:00,-5.682188552188552
2025-05-24 00:00:00+00:00,11.440925925925924
2025-05-25 00:00:00+00:00,5.737916666666666
2025-05-26 00:00:00+00:00,5.363779461279461
2025-05-27 00:00:00+00:00,5.346359427609428
2025-05-28 00:00:00+00:00,13.164511784511783
2025-05-29 00:00:00+00:00,10.284953703703705
2025-05-30 00:00:00+00:00,7.91638888888889
2025-05-31 00:00:00+00:00,7.054212962962963
2025-06-01 00:00:00+00:00,5.581698933782267
2025-06-02 00:00:00+00:00,9.707996632996634
2025-06-03 00:00:00+00:00,7.3229713804713805
2025-06-04 00:00:00+00:00,3.7099915824915812
2025-06-05 00:00:00+00:00,5.50723063973064
2025-06-06 00:00:00+00:00,0.5181018518518512
2025-06-07 00:00:00+00:00,0.6378198653198649
2025-06-08 00:00:00+00:00,-0.3163173400673412
2025-06-09 00:00:00+00:00,4.539541245791247
2025-06-10 00:00:00+00:00,6.62300925925926
2025-06-11 00:00:00+00:00,3.421380471380472
2025-06-12 00:00:00+00:00,10.019579124579124
2025-06-13 00:00:00+00:00,-0.3344234006733991
2025-06-14 00:00:00+00:00,4.336519360269359
2025-06-15 00:00:00+00:00,-0.26523148148148107
2025-06-16 00:00:00+00:00,11.804410774410774
2025-06-17 00:00:00+00:00,4.340277777777778
2025-06-18 00:00:00+00:00,-82.95490740740742
2025-06-19 00:00:00+00:00,0.6774537037037033
2025-06-20 00:00:00+00:00,7.7643055555555565
2025-06-21 00:00:00+00:00,-2.437377946127946
2025-06-22 00:00:00+00:00,-82.78606481481482
2025-06-23 00:00:00+00:00,-52.540787037037035
2025-06-24 00:00:00+00:00,-156.71641835016834
2025-06-25 00:00:00+00:00,-103.39527777777778
2025-06-26 00:00:00+00:00,11.131203703703703
2025-06-27 00:00:00+00:00,47.75050925925925
2025-06-28 00:00:00+00:00,18.53587962962963
2025-06-29 00:00:00+00:00,11.043476430976432
2025-06-30 00:00:00+00:00,10.057407407407409
2025-07-01 00:00:00+00:00,0.37962962962962915
2025-07-02 00:00:00+00:00,5.492361111111112
2025-07-03 00:00:00+00:00,11.803796296296298
2025-07-04 00:00:00+00:00,10.749953703703705
2025-07-05 00:00:00+00:00,8.540972222222223
2025-07-06 00:00:00+00:00,7.679074074074074
2025-07-07 00:00:00+00:00,14.297962962962963
2025-07-08 00:00:00+00:00,-10.347546296296295
2025-07-09 00:00:00+00:00,12.392685185185185
2025-07-10 00:00:00+00:00,17.8724537037037
2025-07-11 00:00:00+00:00,-71.47898148148148
2025-07-12 00:00:00+00:00,0.8009166666666664
2025-07-13 00:00:00+00:00,12.624675925925926
2025-07-14 00:00:00+00:00,1.796249999999999
2025-07-15 00:00:00+00:00,18.381064814814817
2025-07-16 00:00:00+00:00,31.04510942760943
2025-07-17 00:00:00+00:00,22.857083333333335
2025-07-18 00:00:00+00:00,3.9268981481481475
2025-07-19 00:00:00+00:00,4.339367283950616
2025-07-20 00:00:00+00:00,3.964166666666665
2025-07-21 00:00:00+00:00,-0.13587962962963024
2025-07-22 00:00:00+00:00,6.927937710437711
2025-07-23 00:00:00+00:00,-46.143287037037034
2025-07-24 00:00:00+00:00,37.59879629629629
2025-07-25 00:00:00+00:00,68.47856481481482
2025-07-26 00:00:00+00:00,18.684296296296296
2025-07-27 00:00:00+00:00,-3.599444444444444
2025-07-28 00:00:00+00:00,14.05949074074074
2025-07-29 00:00:00+00:00,-144.63055555555556
2025-07-30 00:00:00+00:00,-27.44430555555556
2025-07-31 00:00:00+00:00,12.944953703703703
2025-08-01 00:00:00+00:00,6.692407407407408
2025-08-02 00:00:00+00:00,6.15625
2025-08-03 00:00:00+00:00,2.582685185185186
2025-08-04 00:00:00+00:00,-32.813472222222224
2025-08-05 00:00:00+00:00,1.7699228395061732
2025-08-06 00:00:00+00:00,2.1234722222222224
2025-08-07 00:00:00+00:00,-2.7194486531986537
2025-08-08 00:00:00+00:00,13.353981481481483
2025-08-09 00:00:00+00:00,-49.07510802469136
2025-08-10 00:00:00+00:00,5.739768518518519
2025-08-11 00:00:00+00:00,11.459629629629632
2025-08-12 00:00:00+00:00,-6.36588383838384
2025-08-13 00:00:00+00:00,23.8150462962963
2025-08-14 00:00:00+00:00,8.267129629629627
2025-08-15 00:00:00+00:00,-12.095185185185182
2025-08-16 00:00:00+00:00,16.398472222222225
2025-08-17 00:00:00+00:00,19.216898148148147
2025-08-18 00:00:00+00:00,9.452453703703705
2025-08-19 00:00:00+00:00,20.291
2025-08-20 00:00:00+00:00,6.664259259259258
2025-08-21 00:00:00+00:00,-6.842777777777777
2025-08-22 00:00:00+00:00,8.65462962962963
2025-08-23 00:00:00+00:00,8.435787037037036
2025-08-24 00:00:00+00:00,6.390324074074074
2025-08-25 00:00:00+00:00,4.53625
2025-08-26 00:00:00+00:00,5.554659090909091
2025-08-27 00:00:00+00:00,1.514861111111111
2025-08-28 00:00:00+00:00,1.2345370370370363
2025-08-29 00:00:00+00:00,-1.389675925925925
2025-08-30 00:00:00+00:00,-5.756620370370371
2025-08-31 00:00:00+00:00,4.268842592592592
2025-09-01 00:00:00+00:00,3.425092592592593
2025-09-02 00:00:00+00:00,3.0718148148148146
2025-09-03 00:00:00+00:00,1.3042592592592592
2025-09-04 00:00:00+00:00,6.291931818181818
2025-09-05 00:00:00+00:00,-1.8971296296296298
2025-09-06 00:00:00+00:00,4.243842592592593
2025-09-07 00:00:00+00:00,-1.981527777777778
2025-09-08 00:00:00+00:00,-0.6521296296296298
2025-09-09 00:00:00+00:00,2.035802469135803
2025-09-10 00:00:00+00:00,3.324351851851852
2025-09-11 00:00:00+00:00,7.3593981481481485
2025-09-12 00:00:00+00:00,9.443842592592594
2025-09-13 00:00:00+00:00,1.900000000000001
2025-09-14 00:00:00+00:00,4.026759259259259
2025-09-15 00:00:00+00:00,5.062592592592593
2025-09-16 00:00:00+00:00,10.934777777777777
2025-09-17 00:00:00+00:00,11.01902777777778
2025-09-18 00:00:00+00:00,-17.128981481481482
2025-09-19 00:00:00+00:00,-9.037916666666666
2025-09-20 00:00:00+00:00,-12.080888047138046
2025-09-21 00:00:00+00:00,2.2811910774410777
2025-09-22 00:00:00+00:00,1.5101599326599324
2025-09-23 00:00:00+00:00,13.792953703703702
2025-09-24 00:00:00+00:00,-11.023156565656564
2025-09-25 00:00:00+00:00,-24.821018518518514
2025-09-26 00:00:00+00:00,-8.974166666666664
2025-09-27 00:00:00+00:00,1.7846759259259255
2025-09-28 00:00:00+00:00,11.776527777777778
2025-09-29 00:00:00+00:00,9.243333333333334
2025-09-30 00:00:00+00:00,22.13801851851852
2025-10-01 00:00:00+00:00,3.5552777777777784
2025-10-02 00:00:00+00:00,7.534019360269359
2025-10-03 00:00:00+00:00,-0.9309048821548821
2025-10-04 00:00:00+00:00,5.777175925925925
2025-10-05 00:00:00+00:00,2.188379629629629
2025-10-06 00:00:00+00:00,5.446851851851853
2025-10-07 00:00:00+00:00,25.697916666666668
2025-10-08 00:00:00+00:00,9.828287037037034
2025-10-09 00:00:00+00:00,2.267638888888889
2025-10-10 00:00:00+00:00,6.6737836700336715
2025-10-11 00:00:00+00:00,0.47523989898989966
2025-10-12 00:00:00+00:00,1.2003240740740735
2025-10-13 00:00:00+00:00,-0.2766666666666672
2025-10-14 00:00:00+00:00,-4.148611111111111
2025-10-15 00:00:00+00:00,0.5024031986531986
2025-10-16 00:00:00+00:00,5.219212962962962
2025-10-17 00:00:00+00:00,5.462453703703704
2025-10-18 00:00:00+00:00,3.8281018518518515
2025-10-19 00:00:00+00:00,1.8250925925925923
2025-10-20 00:00:00+00:00,1.821574074074074
2025-10-21 00:00:00+00:00,7.103379629629629
2025-10-22 00:00:00+00:00,-1.3856018518518525
2025-10-23 00:00:00+00:00,-4.461805555555555
2025-10-24 00:00:00+00:00,-3.8353703703703688
2025-10-25 00:00:00+00:00,-3.0623611111111106
2025-10-26 00:00:00+00:00,-5.315995370370371
2025-10-27 00:00:00+00:00,2.705054713804714
2025-10-28 00:00:00+00:00,2.2852777777777775
2025-10-29 00:00:00+00:00,-1.3933333333333344
2025-10-30 00:00:00+00:00,12.594074074074074
2025-10-31 00:00:00+00:00,-8.901666666666666
2025-11-01 00:00:00+00:00,-0.9470370370370365
2025-11-02 00:00:00+00:00,13.053703703703704
2025-11-03 00:00:00+00:00,9.982175925925926
2025-11-04 00:00:00+00:00,-5.200879629629632
2025-11-05 00:00:00+00:00,2.088981481481481
2025-11-06 00:00:00+00:00,10.433564814814813
2025-11-07 00:00:00+00:00,-0.44099326599326655
2025-11-08 00:00:00+00:00,4.2804629629629645
2025-11-09 00:00:00+00:00,-3.8913425925925935
2025-11-10 00:00:00+00:00,4.110627104377104
2025-11-11 00:00:00+00:00,7.789490740740741
2025-11-12 00:00:00+00:00,-63.799305555555556
2025-11-13 00:00:00+00:00,12.963425925925925
2025-11-14 00:00:00+00:00,3.8236111111111124
2025-11-15 00:00:00+00:00,3.213518518518518
2025-11-16 00:00:00+00:00,1.597575757575757
2025-11-17 00:00:00+00:00,5.723333333333333
2025-11-18 00:00:00+00:00,5.933657407407407
2025-11-19 00:00:00+00:00,7.863564814814816
2025-11-20 00:00:00+00:00,0.7756481481481484
2025-11-21 00:00:00+00:00,8.819583333333332
2025-11-22 00:00:00+00:00,0.4802230639730644
2025-11-23 00:00:00+00:00,2.5118981481481484
2025-11-24 00:00:00+00:00,-4.226296296296296
2025-11-25 00:00:00+00:00,6.631759259259259
2025-11-26 00:00:00+00:00,5.445092592592592
2025-11-27 00:00:00+00:00,8.16956228956229
2025-11-28 00:00:00+00:00,8.39135521885522
2025-11-29 00:00:00+00:00,9.778194444444445
2025-11-30 00:00:00+00:00,2.9523148148148137
2025-12-01 00:00:00+00:00,2.6162037037037043
2025-12-02 00:00:00+00:00,-3.1145833333333344
2025-12-03 00:00:00+00:00,8.367916666666666
2025-12-04 00:00:00+00:00,7.007175925925924
2025-12-05 00:00:00+00:00,-13.081111111111111
2025-12-06 00:00:00+00:00,11.62324074074074
2025-12-07 00:00:00+00:00,-44.650370370370375
2025-12-08 00:00:00+00:00,2.660462962962964
2025-12-09 00:00:00+00:00,5.666064814814813
2025-12-10 00:00:00+00:00,-13.012125420875421
2025-12-11 00:00:00+00:00,23.99930555555556
2025-12-12 00:00:00+00:00,-5.201759259259259
2025-12-13 00:00:00+00:00,18.25273148148148
2025-12-14 00:00:00+00:00,20.11425925925926
2025-12-15 00:00:00+00:00,35.138526936026935
2025-12-16 00:00:00+00:00,22.300648148148152
2025-12-17 00:00:00+00:00,5.947592592592592
2025-12-18 00:00:00+00:00,3.840358585858588
2025-12-19 00:00:00+00:00,-1.4299999999999995
2025-12-20 00:00:00+00:00,-1.1053240740740746
2025-12-21 00:00:00+00:00,-9.834351851851853
2025-12-22 00:00:00+00:00,-0.7886574074074072
2025-12-23 00:00:00+00:00,4.3183796296296295
2025-12-24 00:00:00+00:00,9.202314814814814
2025-12-25 00:00:00+00:00,4.161296296296297
2025-12-26 00:00:00+00:00,1.5382870370370372
2025-12-27 00:00:00+00:00,-38.84529461279461
2025-12-28 00:00:00+00:00,-4.932175925925925
2025-12-29 00:00:00+00:00,3.7884722222222216
2025-12-30 00:00:00+00:00,7.739814814814815
2025-12-31 00:00:00+00:00,5.967962962962962
